iso3,countryname,region,super_region,year,age_group,ever_had_sex
SLV,El Salvador,Latin Ameri,7,1993,45,0.9862031
SLV,El Salvador,Latin Ameri,7,1994,15,0.3153965
SLV,El Salvador,Latin Ameri,7,1994,20,0.7173823
SLV,El Salvador,Latin Ameri,7,1994,25,0.8999395
SLV,El Salvador,Latin Ameri,7,1994,30,0.9589435
SLV,El Salvador,Latin Ameri,7,1994,35,0.9701767
SLV,El Salvador,Latin Ameri,7,1994,40,0.983481
SLV,El Salvador,Latin Ameri,7,1994,45,0.9859974
SLV,El Salvador,Latin Ameri,7,1995,15,0.3127373
SLV,El Salvador,Latin Ameri,7,1995,20,0.7145365
SLV,El Salvador,Latin Ameri,7,1995,25,0.8986216
SLV,El Salvador,Latin Ameri,7,1995,30,0.9582347
SLV,El Salvador,Latin Ameri,7,1995,35,0.9711447
SLV,El Salvador,Latin Ameri,7,1995,40,0.9827905
SLV,El Salvador,Latin Ameri,7,1995,45,0.9857578
SLV,El Salvador,Latin Ameri,7,1996,15,0.3111787
SLV,El Salvador,Latin Ameri,7,1996,20,0.7135704
SLV,El Salvador,Latin Ameri,7,1996,25,0.8978881
SLV,El Salvador,Latin Ameri,7,1996,30,0.9574983
SLV,El Salvador,Latin Ameri,7,1996,35,0.9721829
SLV,El Salvador,Latin Ameri,7,1996,40,0.981997
SLV,El Salvador,Latin Ameri,7,1996,45,0.9856362
SLV,El Salvador,Latin Ameri,7,1997,15,0.3097205
SLV,El Salvador,Latin Ameri,7,1997,20,0.7128325
SLV,El Salvador,Latin Ameri,7,1997,25,0.8969991
SLV,El Salvador,Latin Ameri,7,1997,30,0.9567338
SLV,El Salvador,Latin Ameri,7,1997,35,0.9728244
SLV,El Salvador,Latin Ameri,7,1997,40,0.9813042
SLV,El Salvador,Latin Ameri,7,1997,45,0.9855135
SLV,El Salvador,Latin Ameri,7,1998,15,0.3083452
SLV,El Salvador,Latin Ameri,7,1998,20,0.7123004
SLV,El Salvador,Latin Ameri,7,1998,25,0.8960043
SLV,El Salvador,Latin Ameri,7,1998,30,0.9559494
SLV,El Salvador,Latin Ameri,7,1998,35,0.9731516
SLV,El Salvador,Latin Ameri,7,1998,40,0.9807304
SLV,El Salvador,Latin Ameri,7,1998,45,0.9853442
SLV,El Salvador,Latin Ameri,7,1999,15,0.3074893
SLV,El Salvador,Latin Ameri,7,1999,20,0.7152755
SLV,El Salvador,Latin Ameri,7,1999,25,0.896052
SLV,El Salvador,Latin Ameri,7,1999,30,0.9550499
SLV,El Salvador,Latin Ameri,7,1999,35,0.9724028
SLV,El Salvador,Latin Ameri,7,1999,40,0.9804065
SLV,El Salvador,Latin Ameri,7,1999,45,0.985612
SLV,El Salvador,Latin Ameri,7,2000,15,0.3071702
SLV,El Salvador,Latin Ameri,7,2000,20,0.7188261
SLV,El Salvador,Latin Ameri,7,2000,25,0.8962904
SLV,El Salvador,Latin Ameri,7,2000,30,0.9542553
SLV,El Salvador,Latin Ameri,7,2000,35,0.9716614
SLV,El Salvador,Latin Ameri,7,2000,40,0.9800546
SLV,El Salvador,Latin Ameri,7,2000,45,0.9858939
SLV,El Salvador,Latin Ameri,7,2001,15,0.3068814
SLV,El Salvador,Latin Ameri,7,2001,20,0.7224516
SLV,El Salvador,Latin Ameri,7,2001,25,0.8966457
SLV,El Salvador,Latin Ameri,7,2001,30,0.9535054
SLV,El Salvador,Latin Ameri,7,2001,35,0.970938
SLV,El Salvador,Latin Ameri,7,2001,40,0.979682
SLV,El Salvador,Latin Ameri,7,2001,45,0.9861262
SLV,El Salvador,Latin Ameri,7,2002,15,0.3066673
SLV,El Salvador,Latin Ameri,7,2002,20,0.7255706
SLV,El Salvador,Latin Ameri,7,2002,25,0.8969295
SLV,El Salvador,Latin Ameri,7,2002,30,0.9527461
SLV,El Salvador,Latin Ameri,7,2002,35,0.9702173
SLV,El Salvador,Latin Ameri,7,2002,40,0.9792918
SLV,El Salvador,Latin Ameri,7,2002,45,0.9862905
SLV,El Salvador,Latin Ameri,7,2003,15,0.3043792
SLV,El Salvador,Latin Ameri,7,2003,20,0.7235209
SLV,El Salvador,Latin Ameri,7,2003,25,0.895033
SLV,El Salvador,Latin Ameri,7,2003,30,0.9515525
SLV,El Salvador,Latin Ameri,7,2003,35,0.9693763
SLV,El Salvador,Latin Ameri,7,2003,40,0.9785594
SLV,El Salvador,Latin Ameri,7,2003,45,0.9857318
SLV,El Salvador,Latin Ameri,7,2004,15,0.3018971
SLV,El Salvador,Latin Ameri,7,2004,20,0.7207679
SLV,El Salvador,Latin Ameri,7,2004,25,0.8931561
SLV,El Salvador,Latin Ameri,7,2004,30,0.9502372
SLV,El Salvador,Latin Ameri,7,2004,35,0.9684706
SLV,El Salvador,Latin Ameri,7,2004,40,0.9777738
SLV,El Salvador,Latin Ameri,7,2004,45,0.9851041
SLV,El Salvador,Latin Ameri,7,2005,15,0.2992259
SLV,El Salvador,Latin Ameri,7,2005,20,0.7177348
SLV,El Salvador,Latin Ameri,7,2005,25,0.8912675
SLV,El Salvador,Latin Ameri,7,2005,30,0.9488404
SLV,El Salvador,Latin Ameri,7,2005,35,0.9675011
SLV,El Salvador,Latin Ameri,7,2005,40,0.9769561
SLV,El Salvador,Latin Ameri,7,2005,45,0.9843799
SLV,El Salvador,Latin Ameri,7,2006,15,0.2963668
SLV,El Salvador,Latin Ameri,7,2006,20,0.7144201
SLV,El Salvador,Latin Ameri,7,2006,25,0.8892898
SLV,El Salvador,Latin Ameri,7,2006,30,0.9473855
SLV,El Salvador,Latin Ameri,7,2006,35,0.9665074
SLV,El Salvador,Latin Ameri,7,2006,40,0.9760602
SLV,El Salvador,Latin Ameri,7,2006,45,0.9836094
SLV,El Salvador,Latin Ameri,7,2007,15,0.2934757
SLV,El Salvador,Latin Ameri,7,2007,20,0.7114215
SLV,El Salvador,Latin Ameri,7,2007,25,0.8873371
SLV,El Salvador,Latin Ameri,7,2007,30,0.9458536
SLV,El Salvador,Latin Ameri,7,2007,35,0.9655114
SLV,El Salvador,Latin Ameri,7,2007,40,0.9751202
SLV,El Salvador,Latin Ameri,7,2007,45,0.9828191
SLV,El Salvador,Latin Ameri,7,2008,15,0.290858
SLV,El Salvador,Latin Ameri,7,2008,20,0.709609
SLV,El Salvador,Latin Ameri,7,2008,25,0.8865296
SLV,El Salvador,Latin Ameri,7,2008,30,0.9452104
SLV,El Salvador,Latin Ameri,7,2008,35,0.9651092
SLV,El Salvador,Latin Ameri,7,2008,40,0.9747087
SLV,El Salvador,Latin Ameri,7,2008,45,0.9824638
SLV,El Salvador,Latin Ameri,7,2009,15,0.288693
SLV,El Salvador,Latin Ameri,7,2009,20,0.7080801
SLV,El Salvador,Latin Ameri,7,2009,25,0.8859546
SLV,El Salvador,Latin Ameri,7,2009,30,0.9446913
SLV,El Salvador,Latin Ameri,7,2009,35,0.9647903
SLV,El Salvador,Latin Ameri,7,2009,40,0.974384
SLV,El Salvador,Latin Ameri,7,2009,45,0.982262
SLV,El Salvador,Latin Ameri,7,2010,15,0.2867603
SLV,El Salvador,Latin Ameri,7,2010,20,0.7066498
SLV,El Salvador,Latin Ameri,7,2010,25,0.8854526
SLV,El Salvador,Latin Ameri,7,2010,30,0.9442299
SLV,El Salvador,Latin Ameri,7,2010,35,0.9644763
SLV,El Salvador,Latin Ameri,7,2010,40,0.9740615
SLV,El Salvador,Latin Ameri,7,2010,45,0.9821231
SOM,Somalia,Sub-Saharan,3,1980,15,0.4242226
SOM,Somalia,Sub-Saharan,3,1980,20,0.8849626
SOM,Somalia,Sub-Saharan,3,1980,25,0.9719065
SOM,Somalia,Sub-Saharan,3,1980,30,0.9887984
SOM,Somalia,Sub-Saharan,3,1980,35,0.9929507
SOM,Somalia,Sub-Saharan,3,1980,40,0.9950736
SOM,Somalia,Sub-Saharan,3,1980,45,0.9944007
SOM,Somalia,Sub-Saharan,3,1981,15,0.4254289
SOM,Somalia,Sub-Saharan,3,1981,20,0.88594
SOM,Somalia,Sub-Saharan,3,1981,25,0.9723488
SOM,Somalia,Sub-Saharan,3,1981,30,0.9890069
SOM,Somalia,Sub-Saharan,3,1981,35,0.9930876
SOM,Somalia,Sub-Saharan,3,1981,40,0.9951898
SOM,Somalia,Sub-Saharan,3,1981,45,0.9945219
SOM,Somalia,Sub-Saharan,3,1982,15,0.4257165
SOM,Somalia,Sub-Saharan,3,1982,20,0.8864564
SOM,Somalia,Sub-Saharan,3,1982,25,0.9726632
SOM,Somalia,Sub-Saharan,3,1982,30,0.9891622
SOM,Somalia,Sub-Saharan,3,1982,35,0.9931964
SOM,Somalia,Sub-Saharan,3,1982,40,0.9952828
SOM,Somalia,Sub-Saharan,3,1982,45,0.9946219
SOM,Somalia,Sub-Saharan,3,1983,15,0.4266602
SOM,Somalia,Sub-Saharan,3,1983,20,0.8874251
